name_distinct,ingredients
Sambirano - 70.0%,Grano de cacao
Sambirano - 70.0%,Azúcar
Maranon Canyon - 70.0%,Grano de cacao
Maranon Canyon - 70.0%,Azúcar
Bahia - 70.0%,Grano de cacao
Bahia - 70.0%,Azúcar
"Turrialba, Cartago P. - 72.0%",Grano de cacao
"Turrialba, Cartago P. - 72.0%",Azúcar
Montserrat Hills - 80.0%,Grano de cacao
Montserrat Hills - 80.0%,Azúcar
single estate - 80.0%,Grano de cacao
single estate - 80.0%,Azúcar
single estate - 80.0%,Manteca de cacao
single estate - 80.0%,Vainilla
Ecuador - 65.0%,Grano de cacao
Ecuador - 65.0%,Azúcar
Ecuador - 65.0%,Manteca de cacao
"Dominican Republic, Batch 3 - 65.0%",Grano de cacao
"Dominican Republic, Batch 3 - 65.0%",Azúcar
"Dominican Republic, Batch 3 - 65.0%",Manteca de cacao
Brazil - 70.0%,Grano de cacao
Brazil - 70.0%,Azúcar
Brazil - 70.0%,Manteca de cacao
Peru - 70.0%,Grano de cacao
Peru - 70.0%,Azúcar
Peru - 70.0%,Manteca de cacao
Peru - 70.0%,Vainilla
"Asajaya E, NW Borneo, b. #132/4500 - 73.0%",Grano de cacao
"Asajaya E, NW Borneo, b. #132/4500 - 73.0%",Azúcar
"Asajaya E, NW Borneo, b. #132/4500 - 73.0%",Manteca de cacao
"Serian E., NW Borneo, b. #134/3800 - 72.0%",Grano de cacao
"Serian E., NW Borneo, b. #134/3800 - 72.0%",Azúcar
"Serian E., NW Borneo, b. #134/3800 - 72.0%",Manteca de cacao
"Brazil, Batch 20316 - 80.0%",Grano de cacao
"Brazil, Batch 20316 - 80.0%",Azúcar
"Brazil, Batch 20316 - 80.0%",Manteca de cacao
"Dominican Republic, Batch 31616 - 70.0%",Grano de cacao
"Dominican Republic, Batch 31616 - 70.0%",Azúcar
"Dominican Republic, Batch 31616 - 70.0%",Manteca de cacao
"Ecuador, Batch 31516 - 70.0%",Grano de cacao
"Ecuador, Batch 31516 - 70.0%",Azúcar
"Ecuador, Batch 31516 - 70.0%",Manteca de cacao
Ecuador - 90.0%,Grano de cacao
Ecuador - 90.0%,Azúcar
Ecuador - 90.0%,Manteca de cacao
Costa Rica - 64.0%,Grano de cacao
Costa Rica - 64.0%,Azúcar
Costa Rica - 64.0%,Manteca de cacao
Costa Rica - 64.0%,Lecitina
Papua New Guinea - 64.0%,Grano de cacao
Papua New Guinea - 64.0%,Azúcar
Papua New Guinea - 64.0%,Manteca de cacao
Papua New Guinea - 64.0%,Lecitina
Peru - 64.0%,Grano de cacao
Peru - 64.0%,Azúcar
Peru - 64.0%,Manteca de cacao
Peru - 64.0%,Lecitina
Ecuador - 71.0%,Grano de cacao
Ecuador - 71.0%,Azúcar
Ecuador - 71.0%,Manteca de cacao
Ecuador - 71.0%,Lecitina
"Alto Beni, Palos Blanco - 70.0%",Grano de cacao
"Alto Beni, Palos Blanco - 70.0%",Azúcar
"Alto Beni, Palos Blanco - 70.0%",Manteca de cacao
"Kokao Kamili, Kilombero Valley - 70.0%",Grano de cacao
"Kokao Kamili, Kilombero Valley - 70.0%",Azúcar
"Kokao Kamili, Kilombero Valley - 70.0%",Manteca de cacao
"Oko Caribe, Duarte P. - 70.0%",Grano de cacao
"Oko Caribe, Duarte P. - 70.0%",Azúcar
Lam Dong - 75.0%,Grano de cacao
Lam Dong - 75.0%,Azúcar
Lam Dong - 75.0%,Manteca de cacao
"Ben Tre, batch 70301 - 70.0%",Grano de cacao
"Ben Tre, batch 70301 - 70.0%",Azúcar
"Ben Tre, batch 70301 - 70.0%",Manteca de cacao
"Belize south, low fermentation - 83.0%",Grano de cacao
"Belize south, low fermentation - 83.0%",Azúcar
"Belize south, low fermentation - 83.0%",Manteca de cacao
Belize south - 78.0%,Grano de cacao
Belize south - 78.0%,Azúcar
Belize south - 78.0%,Manteca de cacao
Belize south - 83.0%,Grano de cacao
Belize south - 83.0%,Azúcar
Belize south - 83.0%,Manteca de cacao
Vung Tau - 72.0%,Grano de cacao
Vung Tau - 72.0%,Azúcar
Vung Tau - 72.0%,Manteca de cacao
Vung Tau - 72.0%,Lecitina
"Anamalai, 2018 harvest - 72.0%",Grano de cacao
"Anamalai, 2018 harvest - 72.0%",Azúcar
"Anamalai, 2018 harvest - 72.0%",Manteca de cacao
"Anamalai, 2018 harvest - 72.0%",Lecitina
"Sungai Ruan, Koh Farm - 72.0%",Grano de cacao
"Sungai Ruan, Koh Farm - 72.0%",Azúcar
"Sungai Ruan, Koh Farm - 72.0%",Manteca de cacao
"Sungai Ruan, Koh Farm - 72.0%",Lecitina
"Somia Plantation, Sambirano, 70hr C - 72.0%",Grano de cacao
"Somia Plantation, Sambirano, 70hr C - 72.0%",Azúcar
"Somia Plantation, Sambirano, 70hr C - 72.0%",Manteca de cacao
"Bali, Sukrama Bros. Farm, Melaya, 62hr C - 72.0%",Grano de cacao
"Bali, Sukrama Bros. Farm, Melaya, 62hr C - 72.0%",Azúcar
"Bali, Sukrama Bros. Farm, Melaya, 62hr C - 72.0%",Manteca de cacao
Baracoa - 74.0%,Grano de cacao
Baracoa - 74.0%,Azúcar
Baracoa - 74.0%,Manteca de cacao
Cuyagua Village - 74.0%,Grano de cacao
Cuyagua Village - 74.0%,Azúcar
Cuyagua Village - 74.0%,Manteca de cacao
Chuao - 74.0%,Grano de cacao
Chuao - 74.0%,Azúcar
Chuao - 74.0%,Manteca de cacao
Rio Peripa H. - 73.0%,Grano de cacao
Rio Peripa H. - 73.0%,Azúcar
Rio Peripa H. - 73.0%,Manteca de cacao
Nature - 55.0%,Grano de cacao
Nature - 55.0%,Azúcar
Nature - 55.0%,Manteca de cacao
Nature - 55.0%,Vainilla
Nature - 55.0%,Lecitina
"Carenero S., Barlovento, Grand Cru - 70.0%",Grano de cacao
"Carenero S., Barlovento, Grand Cru - 70.0%",Azúcar
"Carenero S., Barlovento, Grand Cru - 70.0%",Manteca de cacao
"Porcelana, Premier Cru, Quizas No. 1 - 74.0%",Grano de cacao
"Porcelana, Premier Cru, Quizas No. 1 - 74.0%",Azúcar
"Porcelana, Premier Cru, Quizas No. 1 - 74.0%",Manteca de cacao
"Java, Grand Cru - 64.0%",Grano de cacao
"Java, Grand Cru - 64.0%",Azúcar
"Java, Grand Cru - 64.0%",Manteca de cacao
"Ocumare, Premier Cru, Quizas No. 2 - 72.0%",Grano de cacao
"Ocumare, Premier Cru, Quizas No. 2 - 72.0%",Azúcar
"Ocumare, Premier Cru, Quizas No. 2 - 72.0%",Manteca de cacao
Madagascar - 64.0%,Grano de cacao
Madagascar - 64.0%,Azúcar
Madagascar - 64.0%,Manteca de cacao
Maracaibo - 88.0%,Grano de cacao
Maracaibo - 88.0%,Azúcar
Maracaibo - 88.0%,Manteca de cacao
"Indigena Amazonia, Grand Cru, Quizas - 72.0%",Grano de cacao
"Indigena Amazonia, Grand Cru, Quizas - 72.0%",Azúcar
"Indigena Amazonia, Grand Cru, Quizas - 72.0%",Manteca de cacao
Ecuador - 72.0%,Grano de cacao
Ecuador - 72.0%,Azúcar
Ecuador - 72.0%,Manteca de cacao
"Nicaragua, American style - 76.0%",Grano de cacao
"Nicaragua, American style - 76.0%",Azúcar
"San Andres, American style - 76.0%",Grano de cacao
"San Andres, American style - 76.0%",Azúcar
"San Andres, silk - 78.0%",Grano de cacao
"San Andres, silk - 78.0%",Azúcar
"San Andres, silk - 78.0%",Manteca de cacao
"San Andres, silk - 78.0%",Vainilla
Belize - 86.0%,Grano de cacao
Belize - 86.0%,Azúcar
Belize - 86.0%,Manteca de cacao
Belize - 86.0%,Vainilla
Merida - 70.0%,Grano de cacao
Merida - 70.0%,Azúcar
Merida - 70.0%,Manteca de cacao
Merida - 70.0%,Lecitina
Carabobo - 70.0%,Grano de cacao
Carabobo - 70.0%,Azúcar
Carabobo - 70.0%,Manteca de cacao
Carabobo - 70.0%,Lecitina
Aragua - 70.0%,Grano de cacao
Aragua - 70.0%,Azúcar
Aragua - 70.0%,Manteca de cacao
Aragua - 70.0%,Lecitina
Sambirano - 71.0%,Grano de cacao
Sambirano - 71.0%,Azúcar
Ankasa - 70.0%,Grano de cacao
Ankasa - 70.0%,Azúcar
Bocas del Toro - 75.0%,Grano de cacao
Bocas del Toro - 75.0%,Azúcar
Puerto Plata - 68.0%,Grano de cacao
Puerto Plata - 68.0%,Azúcar
Puerto Plata - 75.0%,Grano de cacao
Puerto Plata - 75.0%,Azúcar
Sambirano - 75.0%,Grano de cacao
Sambirano - 75.0%,Azúcar
Puerto Plata - 65.0%,Grano de cacao
Puerto Plata - 65.0%,Azúcar
Sambirano - 65.0%,Grano de cacao
Sambirano - 65.0%,Azúcar
"Bali, Singaraja - 65.0%",Grano de cacao
"Bali, Singaraja - 65.0%",Azúcar
"Sambirano, 2009 - 70.0%",Grano de cacao
"Sambirano, 2009 - 70.0%",Azúcar
"Ocumare, prototype - 78.0%",Grano de cacao
"Ocumare, prototype - 78.0%",Azúcar
"Bali, Singaraja - 75.0%",Grano de cacao
"Bali, Singaraja - 75.0%",Azúcar
"2009 Hapa Nibby, Dominican Rep., Bali - 70.0%",Grano de cacao
"2009 Hapa Nibby, Dominican Rep., Bali - 70.0%",Azúcar
Ghana - 72.0%,Grano de cacao
Ghana - 72.0%,Azúcar
Ghana - 72.0%,Manteca de cacao
Haiti - 70.0%,Grano de cacao
Haiti - 70.0%,Azúcar
Guatemala - 70.0%,Grano de cacao
Guatemala - 70.0%,Azúcar
Dominican Republic - 70.0%,Grano de cacao
Dominican Republic - 70.0%,Azúcar
Belize - 70.0%,Grano de cacao
Belize - 70.0%,Azúcar
La Red - 70.0%,Grano de cacao
La Red - 70.0%,Azúcar
La Red - 70.0%,Manteca de cacao
Carenero Superior - 70.0%,Grano de cacao
Carenero Superior - 70.0%,Azúcar
Carenero Superior - 70.0%,Manteca de cacao
Matiguas - 70.0%,Grano de cacao
Matiguas - 70.0%,Azúcar
Matiguas - 70.0%,Manteca de cacao
"""Cocoa Nibs"", Hispaniola w/ nibs - 70.0%",Grano de cacao
"""Cocoa Nibs"", Hispaniola w/ nibs - 70.0%",Azúcar
"""Cocoa Nibs"", Hispaniola w/ nibs - 70.0%",Manteca de cacao
"""Cocoa Nibs"", Hispaniola w/ nibs - 70.0%",Lecitina
Blue Mountain Region - 70.0%,Grano de cacao
Blue Mountain Region - 70.0%,Azúcar
Blue Mountain Region - 70.0%,Manteca de cacao
Blue Mountain Region - 70.0%,Lecitina
"Sierra Nevada, batch 92 - 72.0%",Grano de cacao
"Sierra Nevada, batch 92 - 72.0%",Azúcar
"Sierra Nevada, batch 92 - 72.0%",Manteca de cacao
"Maya Mountain, batch 98 - 72.0%",Grano de cacao
"Maya Mountain, batch 98 - 72.0%",Azúcar
"Maya Mountain, batch 98 - 72.0%",Manteca de cacao
Organic Dark - 72.0%,Grano de cacao
Organic Dark - 72.0%,Azúcar
Organic Dark - 72.0%,Manteca de cacao
Organic Dark - 72.0%,Vainilla
"Congo, Grand Cru - 82.0%",Grano de cacao
"Congo, Grand Cru - 82.0%",Azúcar
"Congo, Grand Cru - 82.0%",Manteca de cacao
"Congo, Grand Cru - 82.0%",Vainilla
Guatemala - 70.0%,Grano de cacao
Guatemala - 70.0%,Azúcar
Guatemala - 70.0%,Manteca de cacao
Madagascar - 70.0%,Grano de cacao
Madagascar - 70.0%,Azúcar
Madagascar - 70.0%,Manteca de cacao
Lachua - 75.0%,Grano de cacao
Lachua - 75.0%,Azúcar
Zorzal Reserva - 75.0%,Grano de cacao
Zorzal Reserva - 75.0%,Azúcar
"Akesson's E., Sambirano V. - 82.0%",Grano de cacao
"Akesson's E., Sambirano V. - 82.0%",Azúcar
Kokoa Kamili - 75.0%,Grano de cacao
Kokoa Kamili - 75.0%,Azúcar
Maya Mtn - 70.0%,Grano de cacao
Maya Mtn - 70.0%,Azúcar
Maya Mtn - 70.0%,Manteca de cacao
"Keningau, Borneo Island - 68.0%",Grano de cacao
"Keningau, Borneo Island - 68.0%",Azúcar
"Kota Marudu, Borneo Island - 72.0%",Grano de cacao
"Kota Marudu, Borneo Island - 72.0%",Azúcar
"Tawau, Borneo Island - 74.0%",Grano de cacao
"Tawau, Borneo Island - 74.0%",Azúcar
Ceylan - 75.0%,Grano de cacao
Ceylan - 75.0%,Azúcar
Ceylan - 75.0%,Manteca de cacao
"Carribean, Trinite - 75.0%",Grano de cacao
"Carribean, Trinite - 75.0%",Azúcar
"Carribean, Trinite - 75.0%",Manteca de cacao
"Ocumare, Puerto Cabello - 75.0%",Grano de cacao
"Ocumare, Puerto Cabello - 75.0%",Azúcar
"Ocumare, Puerto Cabello - 75.0%",Manteca de cacao
Madagascar - 75.0%,Grano de cacao
Madagascar - 75.0%,Azúcar
Madagascar - 75.0%,Manteca de cacao
"Maracaibo, El Rosario - 75.0%",Grano de cacao
"Maracaibo, El Rosario - 75.0%",Azúcar
"Maracaibo, El Rosario - 75.0%",Manteca de cacao
Chuao - 75.0%,Grano de cacao
Chuao - 75.0%,Azúcar
Chuao - 75.0%,Manteca de cacao
Equateur - 75.0%,Grano de cacao
Equateur - 75.0%,Azúcar
Equateur - 75.0%,Manteca de cacao
"Porcelana, Venezuela - 75.0%",Grano de cacao
"Porcelana, Venezuela - 75.0%",Azúcar
"Porcelana, Venezuela - 75.0%",Manteca de cacao
"Porcelana, Apotequil - 75.0%",Grano de cacao
"Porcelana, Apotequil - 75.0%",Azúcar
"Porcelana, Apotequil - 75.0%",Manteca de cacao
Ivory Coast - 75.0%,Grano de cacao
Ivory Coast - 75.0%,Azúcar
Ivory Coast - 75.0%,Manteca de cacao
"Porcelana, Tabasco, Marfil de Blanco - 75.0%",Grano de cacao
"Porcelana, Tabasco, Marfil de Blanco - 75.0%",Azúcar
"Porcelana, Tabasco, Marfil de Blanco - 75.0%",Manteca de cacao
"Xoconusco, cacao Real - 75.0%",Grano de cacao
"Xoconusco, cacao Real - 75.0%",Azúcar
"Xoconusco, cacao Real - 75.0%",Manteca de cacao
Jamaique - 75.0%,Grano de cacao
Jamaique - 75.0%,Azúcar
Jamaique - 75.0%,Manteca de cacao
Cuba - 75.0%,Grano de cacao
Cuba - 75.0%,Azúcar
Cuba - 75.0%,Manteca de cacao
"Cusco, Cacao Cusco - 75.0%",Grano de cacao
"Cusco, Cacao Cusco - 75.0%",Azúcar
"Cusco, Cacao Cusco - 75.0%",Manteca de cacao
Piura Blanco - 75.0%,Grano de cacao
Piura Blanco - 75.0%,Azúcar
Piura Blanco - 75.0%,Manteca de cacao
Juliana - 75.0%,Grano de cacao
Juliana - 75.0%,Azúcar
Juliana - 75.0%,Manteca de cacao
Libanio - 75.0%,Grano de cacao
Libanio - 75.0%,Azúcar
Libanio - 75.0%,Manteca de cacao
Haiti - 75.0%,Grano de cacao
Haiti - 75.0%,Azúcar
Haiti - 75.0%,Manteca de cacao
"Madagascar, 100% criollo - 75.0%",Grano de cacao
"Madagascar, 100% criollo - 75.0%",Azúcar
"Madagascar, 100% criollo - 75.0%",Manteca de cacao
Gabon - 75.0%,Grano de cacao
Gabon - 75.0%,Azúcar
Gabon - 75.0%,Manteca de cacao
Maragnam - 75.0%,Grano de cacao
Maragnam - 75.0%,Azúcar
Maragnam - 75.0%,Manteca de cacao
"Los Colorados, Santo Domingo, Equateur - 75.0%",Grano de cacao
"Los Colorados, Santo Domingo, Equateur - 75.0%",Azúcar
"Los Colorados, Santo Domingo, Equateur - 75.0%",Manteca de cacao
"Surfin, Venez,Africa,Brasil,Peru,Mex - 65.0%",Grano de cacao
"Surfin, Venez,Africa,Brasil,Peru,Mex - 65.0%",Azúcar
"Surfin, Venez,Africa,Brasil,Peru,Mex - 65.0%",Manteca de cacao
Kaori - 75.0%,Grano de cacao
Kaori - 75.0%,Azúcar
Kaori - 75.0%,Manteca de cacao
Selva Maya - 75.0%,Grano de cacao
Selva Maya - 75.0%,Azúcar
Selva Maya - 75.0%,Manteca de cacao
Madre de Dios - 75.0%,Grano de cacao
Madre de Dios - 75.0%,Azúcar
Madre de Dios - 75.0%,Manteca de cacao
"El Rosario, Xoconuzco, Cusco, Sambirano - 75.0%",Grano de cacao
"El Rosario, Xoconuzco, Cusco, Sambirano - 75.0%",Azúcar
"El Rosario, Xoconuzco, Cusco, Sambirano - 75.0%",Manteca de cacao
"El Castillero, Indio Maiz - 75.0%",Grano de cacao
"El Castillero, Indio Maiz - 75.0%",Azúcar
"El Castillero, Indio Maiz - 75.0%",Manteca de cacao
"El Oro, Hacienda de Oro - 77.0%",Grano de cacao
"El Oro, Hacienda de Oro - 77.0%",Azúcar
Esmeraldas - 75.0%,Grano de cacao
Esmeraldas - 75.0%,Azúcar
Esmeraldas - 75.0%,Manteca de cacao
Ucayali - 70.0%,Grano de cacao
Ucayali - 70.0%,Azúcar
Ucayali - 70.0%,Manteca de cacao
"Wild Bolivia, Sucre - 70.0%",Grano de cacao
"Wild Bolivia, Sucre - 70.0%",Azúcar
"Wild Bolivia, Sucre - 70.0%",Manteca de cacao
Kokoa Kamili - 62.0%,Grano de cacao
Kokoa Kamili - 62.0%,Azúcar
Kokoa Kamili - 62.0%,Manteca de cacao
Cooproagro - 72.0%,Grano de cacao
Cooproagro - 72.0%,Azúcar
Cooproagro - 72.0%,Manteca de cacao
Cooproagro - 72.0%,Vainilla
Cooproagro - 72.0%,Lecitina
"Camino Verde, Guayas - 70.0%",Grano de cacao
"Camino Verde, Guayas - 70.0%",Azúcar
"Camino Verde, Guayas - 70.0%",Manteca de cacao
"Camino Verde, Guayas - 70.0%",Vainilla
"Camino Verde, Guayas - 70.0%",Lecitina
"Ghana, batch 021813 - 75.0%",Grano de cacao
"Ghana, batch 021813 - 75.0%",Azúcar
"Ghana, batch 021813 - 75.0%",Manteca de cacao
"Ghana, batch 021813 - 75.0%",Vainilla
"Ghana, batch 021813 - 75.0%",Lecitina
"Chuao, Mantuano blend, batch 23613 - 85.0%",Grano de cacao
"Chuao, Mantuano blend, batch 23613 - 85.0%",Azúcar
"Chuao, Mantuano blend, batch 23613 - 85.0%",Manteca de cacao
"Chuao, Mantuano blend, batch 23613 - 85.0%",Vainilla
"Chuao, Mantuano blend, batch 23613 - 85.0%",Lecitina
Maya Mountain - 70.0%,Grano de cacao
Maya Mountain - 70.0%,Azúcar
Maya Mountain - 70.0%,Manteca de cacao
Chuao - 70.0%,Grano de cacao
Chuao - 70.0%,Azúcar
Chuao - 70.0%,Manteca de cacao
"Conacado, batch 001515 - 68.0%",Grano de cacao
"Conacado, batch 001515 - 68.0%",Azúcar
"Conacado, batch 001515 - 68.0%",Manteca de cacao
"Guasare, Zulia Prov. - 70.0%",Grano de cacao
"Guasare, Zulia Prov. - 70.0%",Azúcar
"Guasare, Zulia Prov. - 70.0%",Manteca de cacao
"O'payo, Waslala - 70.0%",Grano de cacao
"O'payo, Waslala - 70.0%",Azúcar
"O'payo, Waslala - 70.0%",Manteca de cacao
Elvesia P. - 70.0%,Grano de cacao
Elvesia P. - 70.0%,Azúcar
Elvesia P. - 70.0%,Manteca de cacao
Manabi - 75.0%,Grano de cacao
Manabi - 75.0%,Azúcar
Manabi - 75.0%,Manteca de cacao
Ambolikapiky P. - 80.0%,Grano de cacao
Ambolikapiky P. - 80.0%,Azúcar
Ambolikapiky P. - 80.0%,Manteca de cacao
Elvesia P. - 60.0%,Grano de cacao
Elvesia P. - 60.0%,Azúcar
Elvesia P. - 60.0%,Manteca de cacao
Elvesia P. - 80.0%,Grano de cacao
Elvesia P. - 80.0%,Azúcar
Elvesia P. - 80.0%,Manteca de cacao
Maya Mountain - 80.0%,Grano de cacao
Maya Mountain - 80.0%,Azúcar
Maya Mountain - 80.0%,Manteca de cacao
Ambolikapkly P. - 60.0%,Grano de cacao
Ambolikapkly P. - 60.0%,Azúcar
Ambolikapkly P. - 60.0%,Manteca de cacao
"Alta Verapaz, 2014, batch 69 - 70.0%",Grano de cacao
"Alta Verapaz, 2014, batch 69 - 70.0%",Azúcar
Jamaica - 70.0%,Grano de cacao
Jamaica - 70.0%,Azúcar
Jamaica - 70.0%,Manteca de cacao
Jamaica - 70.0%,Vainilla
Gran Couva - 68.0%,Grano de cacao
Gran Couva - 68.0%,Azúcar
Gran Couva - 68.0%,Manteca de cacao
Somia Plantation - 72.0%,Grano de cacao
Somia Plantation - 72.0%,Azúcar
Somia Plantation - 72.0%,Manteca de cacao
Marabel Farms - 70.0%,Grano de cacao
Marabel Farms - 70.0%,Azúcar
Marabel Farms - 70.0%,Manteca de cacao
"Camino Verde, Balao, Guayas - 72.0%",Grano de cacao
"Camino Verde, Balao, Guayas - 72.0%",Azúcar
"Camino Verde, Balao, Guayas - 72.0%",Manteca de cacao
Ecuador - 70.0%,Grano de cacao
Ecuador - 70.0%,Azúcar
Dominican Republic - 68.0%,Grano de cacao
Dominican Republic - 68.0%,Azúcar
Dominican Republic - 68.0%,Manteca de cacao
"Alto Beni, No.2, Batch 17, 2016 - 70.0%",Grano de cacao
"Alto Beni, No.2, Batch 17, 2016 - 70.0%",Azúcar
"Alto Beni, No.2, Batch 17, 2016 - 70.0%",Manteca de cacao
"Lanquin, No.3, Batch 21, 2016 - 70.0%",Grano de cacao
"Lanquin, No.3, Batch 21, 2016 - 70.0%",Azúcar
"Lanquin, No.3, Batch 21, 2016 - 70.0%",Manteca de cacao
"Ecuador, Bob Bar - 60.0%",Grano de cacao
"Ecuador, Bob Bar - 60.0%",Azúcar
"Ecuador, Bob Bar - 60.0%",Manteca de cacao
"Trinidad, batch 05050114 - 72.0%",Grano de cacao
"Trinidad, batch 05050114 - 72.0%",Azúcar
"Trinidad, batch 05050114 - 72.0%",Manteca de cacao
Belize - 72.0%,Grano de cacao
Belize - 72.0%,Azúcar
Belize - 72.0%,Manteca de cacao
Blend - 72.0%,Grano de cacao
Blend - 72.0%,Azúcar
Blend - 72.0%,Manteca de cacao
"Mindo, batch 01040914 - 72.0%",Grano de cacao
"Mindo, batch 01040914 - 72.0%",Azúcar
"Mindo, batch 01040914 - 72.0%",Manteca de cacao
Ecuador - 70.0%,Grano de cacao
Ecuador - 70.0%,Azúcar
Pingtung - 70.0%,Grano de cacao
Pingtung - 70.0%,Edulcorante
Davao - 70.0%,Grano de cacao
Davao - 70.0%,Edulcorante
"Monte Grande, lot 001180312 - 70.0%",Grano de cacao
"Monte Grande, lot 001180312 - 70.0%",Azúcar
"Monte Grande, lot 001180312 - 70.0%",Manteca de cacao
"Monte Grande, lot 001180312 - 70.0%",Lecitina
Asochivite - 70.0%,Grano de cacao
Asochivite - 70.0%,Azúcar
Asochivite - 70.0%,Manteca de cacao
Asochivite - 70.0%,Lecitina
Beniano - 70.0%,Grano de cacao
Beniano - 70.0%,Azúcar
Beniano - 70.0%,Manteca de cacao
Beniano - 70.0%,Lecitina
Puerto Rico - 70.0%,Grano de cacao
Puerto Rico - 70.0%,Azúcar
Patanemo - 75.0%,Grano de cacao
Patanemo - 75.0%,Azúcar
"Dominican Republic, ""Love Bar"" - 75.0%",Grano de cacao
"Dominican Republic, ""Love Bar"" - 75.0%",Azúcar
Dominican Republic w/ nibs - 75.0%,Grano de cacao
Dominican Republic w/ nibs - 75.0%,Azúcar
Tumbes - 75.0%,Grano de cacao
Tumbes - 75.0%,Azúcar
Venezuela - 72.0%,Grano de cacao
Venezuela - 72.0%,Azúcar
Venezuela - 72.0%,Manteca de cacao
Venezuela - 72.0%,Vainilla
Venezuela - 72.0%,Lecitina
Mexico - 66.0%,Grano de cacao
Mexico - 66.0%,Azúcar
Mexico - 66.0%,Manteca de cacao
Mexico - 66.0%,Vainilla
Mexico - 66.0%,Lecitina
Tanzania - 75.0%,Grano de cacao
Tanzania - 75.0%,Azúcar
Tanzania - 75.0%,Manteca de cacao
Tanzania - 75.0%,Vainilla
Tanzania - 75.0%,Lecitina
Santo Domingo - 70.0%,Grano de cacao
Santo Domingo - 70.0%,Azúcar
Santo Domingo - 70.0%,Manteca de cacao
Santo Domingo - 70.0%,Vainilla
Santo Domingo - 70.0%,Lecitina
Grand 'Anse - 65.0%,Grano de cacao
Grand 'Anse - 65.0%,Azúcar
Grand 'Anse - 65.0%,Manteca de cacao
Grand 'Anse - 65.0%,Vainilla
Grand 'Anse - 65.0%,Lecitina
"H. Betulia, Antioquia, B8 - 72.0%",Grano de cacao
"H. Betulia, Antioquia, B8 - 72.0%",Azúcar
"H. Betulia, Antioquia, B9 - 72.0%",Grano de cacao
"H. Betulia, Antioquia, B9 - 72.0%",Azúcar
"H. Betulia, Antioquia, B6 - 72.0%",Grano de cacao
"H. Betulia, Antioquia, B6 - 72.0%",Azúcar
"Agua Fria; Sucre region, H. La Trinidad - 75.0%",Grano de cacao
"Agua Fria; Sucre region, H. La Trinidad - 75.0%",Azúcar
"Macuare; Miranda; Chloe formula, H. La Trinidad - 74.0%",Grano de cacao
"Macuare; Miranda; Chloe formula, H. La Trinidad - 74.0%",Azúcar
"Chuao, Aragua region, H. La Trinidad - 75.0%",Grano de cacao
"Chuao, Aragua region, H. La Trinidad - 75.0%",Azúcar
"Chuao, Aragua region, H. La Trinidad - 70.0%",Grano de cacao
"Chuao, Aragua region, H. La Trinidad - 70.0%",Azúcar
Hacienda la Trinidad - 74.0%,Grano de cacao
Hacienda la Trinidad - 74.0%,Azúcar
Rio Caribe - 75.0%,Grano de cacao
Rio Caribe - 75.0%,Azúcar
Chuao - 77.0%,Grano de cacao
Chuao - 77.0%,Azúcar
Carupano Pintao - 75.0%,Grano de cacao
Carupano Pintao - 75.0%,Azúcar
"Barlovento, Familia Rojas - 75.0%",Grano de cacao
"Barlovento, Familia Rojas - 75.0%",Azúcar
Canoabo - 70.0%,Grano de cacao
Canoabo - 70.0%,Azúcar
Chuao - 70.0%,Grano de cacao
Chuao - 70.0%,Azúcar
"Boyaca, Aprocampa Coop, Pauna - 69.0%",Grano de cacao
"Boyaca, Aprocampa Coop, Pauna - 69.0%",Azúcar
"Boyaca, Aprocampa Coop, Pauna - 69.0%",Manteca de cacao
"Boyaca, Aprocampa Coop, Pauna - 69.0%",Lecitina
Arauca - 70.0%,Grano de cacao
Arauca - 70.0%,Azúcar
Arauca - 70.0%,Manteca de cacao
Arauca - 70.0%,Lecitina
Sierra Nevada - 64.0%,Grano de cacao
Sierra Nevada - 64.0%,Azúcar
Sierra Nevada - 64.0%,Manteca de cacao
Sierra Nevada - 64.0%,Lecitina
Tumaco - 70.0%,Grano de cacao
Tumaco - 70.0%,Azúcar
Tumaco - 70.0%,Manteca de cacao
Tumaco - 70.0%,Lecitina
Arhuacos - 72.0%,Grano de cacao
Arhuacos - 72.0%,Azúcar
Arhuacos - 72.0%,Manteca de cacao
Macondo - 71.0%,Grano de cacao
Macondo - 71.0%,Azúcar
Macondo - 71.0%,Manteca de cacao
Perla Negra - 74.0%,Grano de cacao
Perla Negra - 74.0%,Azúcar
Perla Negra - 74.0%,Manteca de cacao
"Jutiapa, lot 050916D - 70.0%",Grano de cacao
"Jutiapa, lot 050916D - 70.0%",Azúcar
"Jutiapa, lot 050916D - 70.0%",Manteca de cacao
"Jutiapa, lot 050916D - 70.0%",Lecitina
"Dominican Republicm, rustic - 72.0%",Grano de cacao
"Dominican Republicm, rustic - 72.0%",Azúcar
"Dominican Republic, rustic - 65.0%",Grano de cacao
"Dominican Republic, rustic - 65.0%",Azúcar
Dominican Republic - 66.0%,Grano de cacao
Dominican Republic - 66.0%,Azúcar
"Criollo, Dominican Republic - 72.0%",Grano de cacao
"Criollo, Dominican Republic - 72.0%",Azúcar
"Porcelana, Tabasco, La Joya - 70.0%",Grano de cacao
"Porcelana, Tabasco, La Joya - 70.0%",Azúcar
"Porcelana, Tabasco, La Joya - 70.0%",Manteca de cacao
"Porcelana, Tabasco, La Joya - 70.0%",Lecitina
